Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,lstm,layers_2,mackey_1000,0,0.001,,16,8,70,64,0.0344459265470504,0.0251311529427766,0.1444883793592453,0.1260179877281189,0.619448184967041,0.796144962310791,3409,460,15.25,0.0307538596292336,0.0269638691097497,0.0350814573466777
1,lstm,layers_2,mackey_1000,0,0.001,,16,8,140,64,0.0257993098348379,0.0236122217029333,0.1231021359562873,0.1251258552074432,0.7252596616744995,0.8045005798339844,3409,1185,35.5,0.0385195822454988,0.0434610918164253,0.0336864180862903
1,lstm,layers_2,mackey_1000,0,0.001,,16,16,1,64,1.2940411124873208e-06,1.5185590882538236e-06,0.0009512113174423,0.0009790607728064,0.9999873638153076,0.9999887943267822,3409,1114,53.37,0.000935204088455,0.0011063052807003,0.0010263292351737
1,lstm,layers_2,mackey_1000,0,0.001,,16,16,70,64,0.026201969012618,0.0146181918680667,0.1175824552774429,0.0958474576473236,0.7367480993270874,0.8835557103157043,3409,528,23.42,0.0261290046489901,0.0248477179557085,0.0341879539191722
1,lstm,layers_2,mackey_1000,0,0.001,,16,16,140,64,0.023072849959135,0.0207238402217626,0.1224984973669052,0.1120809167623519,0.749270498752594,0.8335348963737488,3409,507,19.75,0.0350461865309625,0.0395215563476085,0.0272408500313758
1,lstm,layers_3,mackey_1000,0,0.001,,16,4,1,64,5.564368620980531e-06,6.689101610390935e-06,0.001844041282311,0.0019804316107183,0.9999518990516664,0.9999485611915588,5585,858,35.62,0.000284231439582,0.0003085185016971,0.000252989353612
1,lstm,layers_3,mackey_1000,0,0.001,,16,4,70,64,0.0341135263442993,0.0247243139892816,0.1404570341110229,0.1212311312556266,0.6207897663116455,0.8071367144584656,5585,593,22.43,0.0328933486921919,0.0283385720103979,0.0385594367980957
1,lstm,layers_3,mackey_1000,0,0.001,,16,4,140,64,0.0306514427065849,0.0402008034288883,0.138446569442749,0.1583840399980545,0.6372202038764954,0.6382471919059753,5585,953,35.87,0.0555288431545098,0.0652273297309875,0.0531462058424949
1,lstm,layers_3,mackey_1000,0,0.001,,16,8,1,64,3.091260623477865e-06,4.825942596653476e-06,0.0013486370444297,0.0017214701510965,0.9999760985374452,0.9999665021896362,5585,731,35.4,0.0006417949683964,0.0006349253817461,0.0005427753785625
1,lstm,layers_3,mackey_1000,0,0.001,,16,8,70,64,0.0351116880774498,0.0232421867549419,0.1468550562858581,0.1201606914401054,0.6128100752830505,0.817652702331543,5585,535,23.68,0.0288786821895175,0.0257421936839818,0.0350369177758693
1,lstm,layers_3,mackey_1000,0,0.001,,16,8,140,64,0.0185838714241981,0.0220077596604824,0.1074889972805976,0.1207328215241432,0.8144611716270447,0.8183378577232361,5585,900,36.18,0.037104969844222,0.041634701192379,0.0366763286292552
1,lstm,layers_3,mackey_1000,0,0.001,,16,16,1,64,4.754590918309987e-06,5.448010142572457e-06,0.0016681258566677,0.0018389630131423,0.9999628067016602,0.9999600648880004,5585,707,50.81,0.0001584012228704,0.0001741809974191,9.822136053116992e-05
1,lstm,layers_3,mackey_1000,0,0.001,,16,16,70,64,0.0008995505049824,0.0010254000080749,0.0237118508666753,0.025332860648632,0.9917938709259032,0.9925283193588256,5585,1243,75.19,0.0213621970680024,0.0178471244871616,0.0345768332481384
1,lstm,layers_3,mackey_1000,0,0.001,,16,16,140,64,0.0140237594023346,0.0188786033540964,0.0962578058242797,0.115835890173912,0.8647086024284363,0.8417668342590332,5585,555,32.75,0.0372431541327387,0.0435422845184803,0.029885709285736
1,lstm,layers_1,mackey_1000,0,0.001,,32,4,1,64,1.11766194095253e-05,1.1699572496581824e-05,0.0025556932669132,0.0026646675541996,0.9999001026153564,0.9999096393585204,4513,1141,27.82,0.000707567948848,0.0006847450276836,0.0005620119045488
1,lstm,layers_1,mackey_1000,0,0.001,,32,4,70,64,0.0343675836920738,0.024513155221939,0.1410298645496368,0.1202704161405563,0.6284716129302979,0.8011094331741333,4513,551,12.28,0.0352077811128563,0.0305093247443437,0.0385161228477954
1,lstm,layers_1,mackey_1000,0,0.001,,32,4,140,64,0.0404673032462596,0.0432111993432045,0.1600019484758377,0.1669798046350479,0.4790137708187103,0.6051050424575806,4513,705,15.24,0.0554702157775561,0.0651128739118576,0.0529585927724838
1,lstm,layers_1,mackey_1000,0,0.001,,32,8,1,64,3.4877500638685888e-06,3.421743031140068e-06,0.001458752900362,0.0015008129412308,0.9999690055847168,0.9999740719795228,4513,1621,46.2,0.0012219308584462,0.0012019675923511,0.001103397924453
1,lstm,layers_1,mackey_1000,0,0.001,,32,8,70,64,0.0359064079821109,0.0233277473598718,0.1469640135765075,0.1179990768432617,0.6215113997459412,0.8113757967948914,4513,651,16.97,0.0307263918220996,0.0274226870387792,0.034505371004343
1,lstm,layers_1,mackey_1000,0,0.001,,32,8,140,64,0.0173957515507936,0.0237437393516302,0.103066012263298,0.1232651397585868,0.8231533765792847,0.8015066385269165,4513,1716,40.02,0.0411640917882323,0.0414024628698825,0.0370230711996555
1,lstm,layers_1,mackey_1000,0,0.001,,32,16,1,64,1.6927783690334763e-06,2.049151134997373e-06,0.0010079228086397,0.0011379328789189,0.9999841451644896,0.9999849200248718,4513,1306,49.78,0.0004950287548126,0.0005529454210773,0.0005192754906602
1,lstm,layers_1,mackey_1000,0,0.001,,32,16,70,64,0.0007935047615319,0.0012400302803143,0.0212992988526821,0.0262827854603528,0.99262535572052,0.9910168051719666,4513,1796,61.64,0.0279488565607203,0.0271923653781414,0.0360975265502929
1,lstm,layers_1,mackey_1000,0,0.001,,32,16,140,64,0.0174448825418949,0.0184109602123498,0.1008756086230278,0.1002355813980102,0.8238334059715271,0.8533287048339844,4513,636,19.82,0.0365340751595795,0.0372577719390392,0.0313415825366973
1,lstm,layers_2,mackey_1000,0,0.001,,32,4,1,64,5.989428700559074e-06,6.306278919510078e-06,0.0018495317781344,0.001946761040017,0.9999505281448364,0.9999520778656006,12961,831,31.55,0.0002316316604265,0.0002466072619426,0.0002244816569145
