Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,rnn,layers_1,mackey_1000,0,0.001,,8,4,1,64,1.39056746775168e-05,1.5045153304527048e-05,0.0029219782445579,0.0031230896711349,0.9998686909675598,0.9998849630355836,97,1447,30.05,0.0015173759544268,0.0014929400058463,0.0012680109357461
1,rnn,layers_1,mackey_1000,0,0.001,,8,4,70,64,0.0332433022558689,0.0244865398854017,0.1403747946023941,0.121685616672039,0.6348021626472473,0.8062559366226196,97,926,18.13,0.0380801287376218,0.0317578501999378,0.04289211332798
1,rnn,layers_1,mackey_1000,0,0.001,,8,4,140,64,0.0376671776175498,0.0427435711026191,0.1574356108903885,0.1662818491458892,0.5219167470932007,0.6100967526435852,97,703,14.09,0.0496626535637511,0.0577482134103775,0.0485471114516258
1,rnn,layers_1,mackey_1000,0,0.001,,8,8,1,64,4.548672677628929e-06,5.265916570351692e-06,0.0016978607745841,0.0018743620021268,0.9999571442604064,0.99996018409729,97,2214,53.59,0.0013210760313086,0.0014390550786629,0.0011629582149907
1,rnn,layers_1,mackey_1000,0,0.001,,8,8,70,64,0.0376974642276763,0.0270164422690868,0.1433594226837158,0.1354128122329712,0.5865733623504639,0.775503933429718,97,435,10.58,0.0319055153263939,0.0271337646991014,0.038014568388462
1,rnn,layers_1,mackey_1000,0,0.001,,8,8,140,64,0.0359166115522384,0.039988487958908,0.1485574543476104,0.1658518612384796,0.5658349990844727,0.6400237083435059,97,475,10.28,0.0400186302140355,0.0405792631208896,0.0371895357966423
1,rnn,layers_1,mackey_1000,0,0.001,,8,16,1,64,1.667930519033689e-06,2.484657898094156e-06,0.0010678905528038,0.0012994455173611,0.9999839067459106,0.9999812245368958,97,1978,64.28,0.0016753398464061,0.0018119540764018,0.0015495351981371
1,rnn,layers_1,mackey_1000,0,0.001,,8,16,70,64,0.0255285948514938,0.0176117308437824,0.1237355843186378,0.1113008186221122,0.7386253476142883,0.8554796576499939,97,1217,37.87,0.026691536936495,0.0255081970244646,0.0351583138108253
1,rnn,layers_1,mackey_1000,0,0.001,,8,16,140,64,0.028877604752779,0.0174399558454751,0.1418408304452896,0.1097229421138763,0.6845966577529907,0.8660079836845398,97,1550,56.05,0.0378562728874385,0.0421955026686191,0.0274361409246921
1,rnn,layers_2,mackey_1000,0,0.001,,8,4,1,64,1.3942258192400914e-05,1.492705905548064e-05,0.0028315801173448,0.0030109426006674,0.9998778104782104,0.9998857975006104,241,870,26.4,0.0003555495815817,0.0003383031580597,0.000265504932031
1,rnn,layers_2,mackey_1000,0,0.001,,8,4,70,64,0.0340510234236717,0.0240456443279981,0.1414030194282531,0.11961480230093,0.6335363984107971,0.8063088655471802,241,689,18.8,0.0363741552250252,0.0314390510320663,0.0404005162417888
1,rnn,layers_2,mackey_1000,0,0.001,,8,4,140,64,0.0397358871996402,0.0418409183621406,0.1602307111024856,0.1657152771949768,0.4919202327728271,0.622861921787262,241,625,17.23,0.0552711375057697,0.0654450207948684,0.0522712208330631
1,rnn,layers_2,mackey_1000,0,0.001,,8,8,1,64,3.5650607514980948e-06,4.797939254785888e-06,0.001519403536804,0.0017695659771561,0.9999690651893616,0.9999648928642272,241,1317,48.87,0.0004333854245487,0.000436121772509,0.000366210762877
1,rnn,layers_2,mackey_1000,0,0.001,,8,8,70,64,0.0209011938422918,0.0176491159945726,0.1128319203853607,0.1039098873734474,0.8001766204833984,0.8563759326934814,241,1168,40.22,0.0319971123503314,0.0277281533926725,0.0375853069126606
1,rnn,layers_2,mackey_1000,0,0.001,,8,8,140,64,0.0251681171357631,0.0264956504106521,0.1290791183710098,0.1287872940301895,0.7185719013214111,0.7740057110786438,241,1774,53.47,0.0451488303951919,0.0448973439633846,0.039928063750267
1,rnn,layers_2,mackey_1000,0,0.001,,8,16,1,64,2.1772436866740463e-06,2.812797674778267e-06,0.0012105675414204,0.001339042559266,0.999980926513672,0.9999790787696838,241,1424,73.66,0.0003907585836714,0.0004052510485053,0.0003768380265682
