Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1,mlp,relu_8_8_8,mackey_1000,0,0.001,,,8,1,64,1.9859637177432887e-05,2.40530298469821e-05,0.0035268096253275,0.0039662681519985,0.99981027841568,0.9998152852058412,225,2152,39.44,0.0008258437854237,0.0008874949999153,0.0007674587541259
1,mlp,relu_8_8_8,mackey_1000,0,0.001,,,8,70,64,0.0197257027029991,0.0180008597671985,0.1118942648172378,0.1121069565415382,0.7968139052391052,0.8635382056236267,225,1123,18.07,0.0319380704313516,0.029370978474617,0.0358134284615516
1,mlp,relu_8_8_8,mackey_1000,0,0.001,,,8,140,64,0.0305726844817399,0.0293299034237861,0.1430185288190841,0.1305770874023437,0.6388615965843201,0.7468500137329102,225,1576,24.21,0.0447425246238708,0.0479427464306354,0.0387638173997402
1,mlp,relu_8_8_8,mackey_1000,0,0.001,,,16,1,64,1.014634926832514e-05,8.57912891660817e-06,0.0025687518063932,0.002378822537139,0.9999038577079772,0.9999346137046814,289,1686,38.25,0.0020716894301585,0.0024102272000163,0.0018268672283738
1,mlp,relu_8_8_8,mackey_1000,0,0.001,,,16,70,64,0.0344568453729152,0.0187915619462728,0.1421189308166504,0.1087586656212806,0.6378276348114014,0.8546520471572876,289,675,11.08,0.0282597359683778,0.027284663170576,0.0347649306058883
1,mlp,relu_8_8_8,mackey_1000,0,0.001,,,16,140,64,0.0303147211670875,0.0221210122108459,0.1374222189188003,0.1189351975917816,0.6541087627410889,0.8207035660743713,289,1257,18.19,0.0429762857966125,0.0458220839500427,0.0300686229020357
1,mlp,relu_16,mackey_1000,0,0.001,,,4,1,64,1.684570815996267e-05,1.764010994520504e-05,0.0033878497779369,0.0034929411485791,0.9998348355293274,0.9998639225959778,97,2126,24.92,0.0002217243425548,0.0002211310347774,0.000205952237593
1,mlp,relu_16,mackey_1000,0,0.001,,,4,70,64,0.0323305837810039,0.0248366277664899,0.1401540488004684,0.1230526566505432,0.6428755521774292,0.80442875623703,97,1682,18.1,0.033880092203617,0.0312143508344888,0.0360206589102745
1,mlp,relu_16,mackey_1000,0,0.001,,,4,140,64,0.0363122932612896,0.0372755490243434,0.1485734581947326,0.1534375548362732,0.5563812851905823,0.6914988160133362,97,1947,21.23,0.0516928165323204,0.0601729191839695,0.0495642274618148
1,mlp,relu_16,mackey_1000,0,0.001,,,8,1,64,1.928135316120461e-05,2.033111741184257e-05,0.0036150161176919,0.0037012514658272,0.9998133778572084,0.9998456239700316,161,1904,22.62,0.0006709537934511,0.0006825767341069,0.0006226217956282
1,mlp,relu_16,mackey_1000,0,0.001,,,8,70,64,0.0164919849485158,0.0179765075445175,0.100561648607254,0.1096905842423439,0.8347259163856506,0.8619633913040161,161,2060,22.06,0.0322805781745248,0.0287331063300371,0.0373726449906826
1,mlp,relu_16,mackey_1000,0,0.001,,,8,140,64,0.0326169990003109,0.0277852118015289,0.1463824212551117,0.1327570229768753,0.6206445693969727,0.7758561968803406,161,4912,49.98,0.0471557839773595,0.0487974733114242,0.0379337668418884
1,mlp,relu_16,mackey_1000,0,0.001,,,16,1,64,3.7456455174833536e-05,3.915828710887581e-05,0.0050160745158791,0.0051151956431567,0.9996719360351562,0.9997066855430604,289,1501,18.37,0.0004352455784101,0.0004301819717511,0.0003829248307738
1,mlp,relu_16,mackey_1000,0,0.001,,,16,70,64,0.0338297262787818,0.0190665107220411,0.1453709155321121,0.1122429221868515,0.6360406279563904,0.8568638563156128,289,1737,23.5,0.0252758442527718,0.0219136867672204,0.0363549515604972
1,mlp,relu_16,mackey_1000,0,0.001,,,16,140,64,0.0291869342327117,0.0325629636645317,0.1376983970403671,0.1440464854240417,0.6753903031349182,0.7178091406822205,289,3957,38.74,0.0437758262269198,0.0480538643896579,0.0284644775092601
1,mlp,relu_16_16,mackey_1000,0,0.001,,,4,1,64,1.2109538147342391e-05,1.3249441508378368e-05,0.0026309806853532,0.0027738884091377,0.9998854994773864,0.999898076057434,369,1924,30.27,0.0002196495595853,0.0002301715576322,0.0002050312614301
1,mlp,relu_16_16,mackey_1000,0,0.001,,,4,70,64,0.0276522021740674,0.0239206627011299,0.1311478614807129,0.1215986609458923,0.7026940584182739,0.8078214526176453,369,675,9.91,0.0315282508316967,0.02848438359797,0.0353883914649486
1,mlp,relu_16_16,mackey_1000,0,0.001,,,4,140,64,0.0385323502123355,0.0276345014572143,0.1521406769752502,0.1347535699605941,0.5250491499900818,0.7808614373207092,369,1531,20.89,0.0461267557822995,0.0538401640951633,0.0443844385445117
1,mlp,relu_16_16,mackey_1000,0,0.001,,,8,1,64,1.6867024896782823e-05,2.143287747458089e-05,0.0032829726114869,0.0038810488767921,0.9998395442962646,0.9998409152030944,433,1650,25.49,0.0003232547096558,0.0003718966036103,0.0003380019916221
1,mlp,relu_16_16,mackey_1000,0,0.001,,,8,70,64,0.0155496392399072,0.0155519535765051,0.0998346880078315,0.1029046401381492,0.8505746722221375,0.8812963366508484,433,814,11.73,0.0269882310595777,0.0257891882210969,0.0317585915327072
1,mlp,relu_16_16,mackey_1000,0,0.001,,,8,140,64,0.0278504993766546,0.0202255342155694,0.1305042803287506,0.109008103609085,0.6804804801940918,0.8363353610038757,433,1091,14.75,0.0369226061739027,0.0334693863987922,0.0378242917358875
1,mlp,relu_16_16,mackey_1000,0,0.001,,,16,1,64,1.6779560610302724e-05,1.976449857465923e-05,0.0032835118472576,0.0034711791668087,0.9998373985290528,0.9998513460159302,561,1076,16.47,0.0006732502835802,0.0009391496423631,0.0006704395636916
