Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.0359057411551475,0.0303063876926898,0.1445693522691726,0.1368256509304046,0.5978556871414185,0.7458909749984741,165.0,489.0,366.0,0.0349602376421292,0.0311587639153003,0.0377743691205978
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.0381554067134857,0.0436852313578128,0.1598130613565445,0.1698054671287536,0.5071353316307068,0.6096277832984924,165.0,816.0,611.36,0.0475285982506142,0.0555074363946914,0.0460821948945522
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,1.1987575817329343e-05,1.5023472769826183e-05,0.0028423904441297,0.0031156721524894,0.9998865723609924,0.9998911023139954,325.0,1168.0,2043.06,0.001467439753469,0.0016129175201058,0.0012622354552149
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.030075442045927,0.0236309245228767,0.1381696164608001,0.1261997073888778,0.688022255897522,0.8048431873321533,325.0,608.0,962.44,0.0291832271549436,0.0260891206562519,0.0350171364843845
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0378534086048603,0.0271866992115974,0.1537038385868072,0.1313432157039642,0.54803067445755,0.7827857732772827,325.0,1269.0,1807.98,0.0406335438601672,0.0406937375664711,0.0376192927360534
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,9.3487315098173e-06,1.1379688658053055e-05,0.0023994725197553,0.0025280900299549,0.9999110698699952,0.999912440776825,645.0,1075.0,3861.29,0.0004638448823243,0.0006336458027362,0.0003473122487775
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0029863747768104,0.0029766927473247,0.0437705852091312,0.0442106276750564,0.9761250019073486,0.9775786399841307,645.0,2083.0,6719.57,0.0206327152748902,0.021984826773405,0.0267273541539907
1.0,vqc,ruexp_Y_Z_CX_Y_X_CY_CX_CY_EXZ_Y_EXZ_CX,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.0285264048725366,0.0226727128028869,0.1365503668785095,0.1199038997292518,0.6917969584465027,0.8261081576347351,645.0,594.0,1712.23,0.0296930382028222,0.0262078046798706,0.0335203558206558
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,4.0,1.0,64.0,1.3276713616505733e-05,1.96773271454731e-05,0.0028034469578415,0.0034548977855592,0.9998815059661864,0.999850869178772,197.0,1744.0,1464.6,0.0021329578128643,0.0022208185400813,0.0018153842538595
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.0366958267986774,0.0300106741487979,0.1456516981124878,0.1354019939899444,0.5893329977989197,0.7507944703102112,197.0,645.0,487.55,0.0368762931062115,0.0325896404683589,0.0400128215551376
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.0388411469757556,0.0447976477444171,0.1569774746894836,0.1705923527479171,0.4983413219451904,0.6026737689971924,197.0,836.0,651.02,0.0500113341129488,0.0590311363339424,0.04755225405097
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,5.6008266255958006e-05,6.220002251211554e-05,0.0057645281776785,0.0063639604486525,0.9994690418243408,0.9995236396789552,389.0,1536.0,2633.88,0.001625112676993,0.0018544639460742,0.0013432471314445
1.0,vqc,ruexp_X_CY_Z_Y_CX_Z_X_CZ_Y_CZ_X_EXZ_CY,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.0345958285033702,0.0242843218147754,0.1456120461225509,0.1257612556219101,0.6431293487548828,0.8000019788742065,389.0,667.0,1055.29,0.0309923301554388,0.0281433127820491,0.0359955988824367
