Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0362246669828891,0.0406569801270961,0.1534126251935959,0.1654860079288482,0.5527329444885254,0.6318486332893372,149.0,2146.0,11086.14,0.0589142809621989,0.0651292502880096,0.0545791499316692
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,8.104297012323514e-05,9.27583678276278e-05,0.0074634086340665,0.0079753315076231,0.9992332458496094,0.9992903470993042,149.0,3083.0,39767.88,0.0052555444650352,0.005933647044003,0.0043993084691464
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.026779806241393,0.0165627766400575,0.1239705830812454,0.1029311120510101,0.7168571949005127,0.8724284172058105,149.0,5118.0,61846.68,0.044314154320293,0.0447262041270732,0.0425209626555442
1.0,qlstm_paper,original_2,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.036384180188179,0.0272647775709629,0.1483778655529022,0.1361011117696762,0.5802491307258606,0.7701979875564575,149.0,3522.0,37576.93,0.058718517422676,0.062666043639183,0.0552500672638416
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,4.0,1.0,64.0,8.020360837690532e-05,9.75016737356782e-05,0.0074341017752885,0.0081826616078615,0.9992295503616332,0.999256670475006,221.0,1830.0,7449.62,0.0041712175821885,0.0045412094332277,0.0033396680373698
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,4.0,70.0,64.0,0.0339727513492107,0.0249327328056097,0.1401562988758087,0.1222850680351257,0.6296689510345459,0.7992291450500488,221.0,2575.0,9433.64,0.04690649608771,0.047505110502243,0.0443780720233917
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,4.0,140.0,64.0,0.0519182123243808,0.0671480447053909,0.1942138224840164,0.2135127484798431,0.2157628536224365,0.2258620411157608,221.0,439.0,1654.9,0.0560399645732508,0.0674012824892997,0.0521802306175231
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,8.0,1.0,64.0,9.483665053267032e-05,0.0001163323031505,0.0080653242766857,0.0089492462575435,0.9990782141685486,0.9991154074668884,221.0,2344.0,19561.01,0.0220772244036197,0.0228735990822315,0.016754675656557
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,8.0,70.0,64.0,0.0337541103363037,0.0261141546070575,0.1366892904043197,0.1324128210544586,0.6257721781730652,0.7859185934066772,221.0,507.0,3942.8,0.032475144498878,0.0270330496132373,0.0385972522199153
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,8.0,140.0,64.0,0.0376554578542709,0.037332896143198,0.1560426652431488,0.1617852598428726,0.5347616076469421,0.6756297945976257,221.0,897.0,6295.38,0.0565822636708617,0.0619476325809955,0.0524511933326721
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,16.0,1.0,64.0,7.40686955396086e-05,9.19459416763857e-05,0.0070004779845476,0.0079096043482422,0.9993247985839844,0.999295175075531,221.0,2169.0,37771.54,0.0051059461198747,0.0057944357395172,0.0042271022684872
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,16.0,70.0,64.0,0.0117962658405303,0.0109102679416537,0.0841757282614708,0.0847165882587432,0.8826842308044434,0.9128818511962892,221.0,6139.0,100339.04,0.0267168409708473,0.025802195072174,0.0336775630712509
1.0,qlstm_paper,original_3,mackey_1000,0.0,0.001,4.0,,16.0,140.0,64.0,0.0362137071788311,0.0264917016029357,0.1479773968458175,0.1327151209115982,0.5881193280220032,0.7756205797195435,221.0,1571.0,22064.51,0.0585205513052642,0.06330456584692,0.0533969812095165
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,4.0,1.0,64.0,0.0024938217829912,0.0032808040268719,0.0401505045592784,0.0466432608664035,0.9755218029022216,0.974783718585968,115.0,5348.0,19371.43,0.0513042286038398,0.0539974384009838,0.0423549748957157
1.0,qlstm_paper,original_1,mackey_1000,0.0,0.001,6.0,,4.0,70.0,64.0,0.0455851405858993,0.0372354835271835,0.1633713692426681,0.1546951085329055,0.4247409701347351,0.6959487795829773,115.0,1743.0,5746.42,0.0587544855144288,0.0650331377983093,0.0522985234856605
