Version,Model,Ansatz,Data,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,Num Parameters,MSE Testing Mean,MSE Testing Std,MSE Testing Min,MSE Testing Max,MSE Testing Median,MSE Testing Mad,MSE Validation Mean,MSE Validation Std,MSE Validation Min,MSE Validation Max,MSE Validation Median,MSE Validation Mad,MAE Testing Mean,MAE Testing Std,MAE Testing Min,MAE Testing Max,MAE Testing Median,MAE Testing Mad,MAE Validation Mean,MAE Validation Std,MAE Validation Min,MAE Validation Max,MAE Validation Median,MAE Validation Mad,Correlation Testing Mean,Correlation Testing Std,Correlation Testing Min,Correlation Testing Max,Correlation Testing Median,Correlation Testing Mad,Correlation Validation Mean,Correlation Validation Std,Correlation Validation Min,Correlation Validation Max,Correlation Validation Median,Correlation Validation Mad,Epochs to Convergance Mean,Epochs to Convergance Std,Epochs to Convergance Min,Epochs to Convergance Max,Epochs to Convergance Median,Epochs to Convergance Mad,Total Training Time Mean,Total Training Time Std,Total Training Time Min,Total Training Time Max,Total Training Time Median,Total Training Time Mad,Training Loss after 100 epochs Mean,Training Loss after 100 epochs Std,Training Loss after 100 epochs Min,Training Loss after 100 epochs Max,Training Loss after 100 epochs Median,Training Loss after 100 epochs Mad,Validation Loss after 100 epochs Mean,Validation Loss after 100 epochs Std,Validation Loss after 100 epochs Min,Validation Loss after 100 epochs Max,Validation Loss after 100 epochs Median,Validation Loss after 100 epochs Mad,Testing Loss after 100 epochs Mean,Testing Loss after 100 epochs Std,Testing Loss after 100 epochs Min,Testing Loss after 100 epochs Max,Testing Loss after 100 epochs Median,Testing Loss after 100 epochs Mad
1,mlp,relu_16,henon_1000,0.001,,,4,1,64,178,0.00238754370511737,0.004828684564902487,0.0001135939819505,0.0168144162744283,0.00067474672687235,0.00038289559597615,0.0021736045731813305,0.004344984890577522,0.0001023694785544,0.0151668572798371,0.0006652856827713,0.00034862937172875003,0.02067679818719622,0.015836509229162212,0.0063325585797429,0.0656358003616333,0.015185868833214,0.0048075672239065005,0.019778082938864783,0.014316176692596792,0.0061967731453478,0.0605271160602569,0.0147177772596478,0.0043724398128688,0.9845563530921936,0.03183974273960123,0.8893857598304749,0.9992992877960204,0.9958197474479675,0.0023844242095948376,0.985885739326477,0.028718567990029028,0.8999783396720886,0.9993625283241272,0.9958407282829285,0.0021955370903016247,2239.7,1116.7880774793398,1116,4529,1933.0,506.5,26.401,13.03692789732305,13.78,53.35,22.655,5.844999999999999,0.02670446066185827,0.008936672854788129,0.0106329313479363,0.0409759428352117,0.0284717394970357,0.005240011494606751,0.02549667712301012,0.008280042671913347,0.0106899822130799,0.0382846817374229,0.0272352453321218,0.004719348624348647,0.026779947057366322,0.008147696992293606,0.011446869932115,0.039282314479351,0.02877097669988865,0.003870236687362201
1,mlp,relu_16,henon_1000,0.001,,,8,1,64,306,0.00135361404391,0.0013010886034374909,0.0003055034321732,0.0047343401238322,0.0007926193648017,0.00046455187839454997,0.00128765979898159,0.0012991261501211825,0.0002987757325172,0.004800658673048,0.00074369341018605,0.00042566267075014997,0.01939839934930201,0.008535627720727792,0.0105003230273723,0.0376879423856735,0.01698572607710955,0.006020692177116901,0.01866104369983072,0.008441945047619718,0.0096601117402315,0.0382970608770847,0.0161943854764103,0.005760939326137249,0.9915513813495636,0.00816171912912497,0.9703150987625122,0.9981008768081664,0.995085209608078,0.002876192331313976,0.9919071137905121,0.008191634196030069,0.9697354435920716,0.998127281665802,0.9953430593013763,0.002663552761077881,2015.0,675.843768928885,1117,3266,1925.5,406.5,24.083999999999996,8.309735495188761,13.29,38.5,22.64,5.324999999999999,0.02463216266594822,0.005042061277765959,0.0167831182479858,0.0321850433945655,0.02284278562292455,0.0028324222192168003,0.02353417165577407,0.004887392594930757,0.01609324850142,0.0311680156737566,0.022334343753755002,0.0030393423512577525,0.0246172526851296,0.0045496879564462835,0.018275087699294,0.0318263322114944,0.0231940522789955,0.0030263438820838495
1,mlp,relu_16,henon_1000,0.001,,,16,1,64,562,0.0008004348172107,0.0005785719668335016,0.0002590897493064,0.0021616490557789,0.0005168110510566501,0.00022368028294295005,0.00076654634030995,0.0005403028885965,0.0002547578478697,0.0019810837693512,0.00050877712783395,0.00022605826961804998,0.01590871848165983,0.005495617758689261,0.0090184304863214,0.0263915415853261,0.013925057370215599,0.0040496909059583985,0.01531519116833801,0.0052462798153960835,0.0088768117129802,0.0247983187437057,0.0132453669793903,0.0036274339072405997,0.9950529277324677,0.003601211789874535,0.9865449666976928,0.9984086751937866,0.9968028664588928,0.0014045536518096924,0.9952301859855652,0.003380812171032451,0.9875897765159608,0.998414933681488,0.9968595504760742,0.0013800263404846191,1496.7,352.3742470726259,1026,2097,1402.0,297.5,17.880000000000003,4.319821755582052,12.24,25.32,16.92,3.4499999999999993,0.02433087520301338,0.0036199318971320703,0.019474846124649,0.0309319401159882,0.02373138479888435,0.0028627180494367986,0.02363630216568704,0.0033747659190574773,0.0195765793323516,0.0297761913388967,0.02290997747331855,0.0021979818120598984,0.025285070762038193,0.003274585262279063,0.0207209289073944,0.030823903158307,0.024382729083299602,0.0019121821969747526
1,mlp,relu_16_16,henon_1000,0.001,,,4,1,64,450,0.000952942860021689,0.00256783754542817,3.525624924805015e-05,0.0086551383137702,0.00010932451914405,5.453872108764962e-05,0.0008116639819490754,0.0021420280033337975,3.471697709755972e-05,0.0072357906028628,9.806526213650989e-05,5.226933899393237e-05,0.009685136796906529,0.011629614527819906,0.0037296786904335,0.0443120561540126,0.0065929172560572,0.0016787669155746503,0.00926282363943751,0.010438527246430521,0.003710709279403,0.0402301773428916,0.0063057362567633,0.0017241851892322003,0.9939347922801971,0.016396067574643555,0.944754421710968,0.9997832775115968,0.9993221163749694,0.0003382563591004528,0.9948157429695129,0.013722361508783261,0.9536606073379515,0.9997826218605042,0.9993868172168732,0.00032901763916015625,1466.8,463.6140204954979,749,2393,1351.0,287.0,21.484,6.704555466248302,11.04,35.14,19.98,4.130000000000001,0.014494953885441609,0.010245543431482302,0.0016677250270731,0.0290661256760358,0.013362957839854049,0.009538445703219649,0.01366394452052187,0.009453367600290967,0.0016003105556592,0.0272284895181655,0.013188208453357199,0.009358459035865999,0.015025007608346611,0.010156123920081372,0.0018942521419376,0.0291106011718511,0.0147927110083401,0.01054901559837165
1,mlp,relu_16_16,henon_1000,0.001,,,8,1,64,578,0.00013351135712579958,8.678300684491545e-05,3.239969373680651e-05,0.0003212230221834,0.0001127571013057,5.409531513572214e-05,0.0001259530585229784,8.312573838782127e-05,3.552109774318524e-05,0.0002888785675168,9.973930355041438e-05,4.362669278631137e-05,0.006586789852008159,0.0018929750782234697,0.0037868325598537,0.0099673466756939,0.0064019814599305,0.0015193007420748498,0.0063732259441166604,0.0017578996196186787,0.0039185932837426,0.0093730362132191,0.00608433177694675,0.0012023739982397002,0.9991764426231384,0.000537075008759007,0.9980154633522034,0.9997998476028442,0.9993121027946472,0.00032770633697504215,0.9992189824581146,0.0005146347374301014,0.9982129335403442,0.9997771978378296,0.9993828237056732,0.0002708733081818182,1380.0,259.7506496623252,946,1836,1358.0,213.0,20.365999999999996,3.9748061587956713,13.76,26.86,20.125,3.3550000000000004,0.00758230120060029,0.004500553675379263,0.0025460176751948,0.0158378931693732,0.00614320535678415,0.0034459969203453995,0.00716888459864998,0.004261377683431506,0.0025293561629951,0.0150075582787394,0.005790362367406401,0.003095586085692001,0.0077999169006943096,0.004612223492136979,0.0025938695762306,0.0160663537681102,0.0063056093640625,0.00353573879692705
1,mlp,relu_16_16,henon_1000,0.001,,,16,1,64,834,0.00020032411775896,0.00012667951961521523,0.0001118160362238,0.0005701734917238,0.0001562841716804,2.0277009753049994e-05,0.00018709833893803,0.0001484330136421208,0.0001061768707586,0.0006205621757544,0.0001291438675252,1.7832378944100005e-05,0.00843042274937027,0.00193954294094371,0.0067458772100508,0.0138512384146451,0.0076702702790498005,0.00042357505299154977,0.00796878724358972,0.0022617703229272914,0.0060041495598852,0.0140486285090446,0.0070340791717171496,0.00049817096441985,0.998772782087326,0.0007865943488096682,0.9964768290519714,0.9993140697479248,0.9990480244159698,0.0001168847084044855,0.9988426744937897,0.0009146533957364271,0.9961736798286438,0.9993441104888916,0.9991976320743561,0.00011608004570012875,1182.0,288.38238503764404,798,1744,1157.0,193.5,17.752,4.479707133284497,11.61,25.47,16.875,3.3049999999999997,0.00932049829862077,0.008537199533581027,0.0026139947003684,0.0295834010466933,0.00571126589784395,0.0028666848083958004,0.00917696179822083,0.007868578592540781,0.0030096729751676,0.0276362616568803,0.0057446183636784,0.0026422385126352,0.009883520007133429,0.008383239613861422,0.0028829544316977,0.0290731582790613,0.0062280322890728,0.00308602058794345
1,mlp,relu_16_16_16,henon_1000,0.001,,,4,1,64,722,3.7934228657832136e-05,2.8846264201212487e-05,1.3909003428125288e-05,9.373319335281848e-05,2.2599034309678245e-05,7.655545687157428e-06,3.3469698973931375e-05,2.295811476987946e-05,1.3420896721072497e-05,7.862188067520037e-05,2.296139882673742e-05,6.416011274268385e-06,0.00379029607865954,0.0012067279553244627,0.0024729748256504,0.0060326596722006,0.0033484136220067002,0.00046564079821105023,0.0036383677506818994,0.0010244670138647798,0.0023850346915423,0.0055623953230679,0.00328028376679865,0.0004127785796299501,0.9997689902782441,0.0001759467288007483,0.9994335174560548,0.9999153017997742,0.9998639822006226,4.455447196960449e-05,0.9997945189476013,0.00014115303925928504,0.9995184540748596,0.9999184608459472,0.9998587667942048,3.820657730102539e-05,1283.2,241.8163766166386,993,1863,1240.0,163.5,22.577000000000005,4.495161954813197,17.4,33.42,21.915,3.0700000000000003,0.0010051000380189498,0.000751804687733133,0.0001580727985128,0.0029499386204406,0.0008403705287491499,0.00037328501348384994,0.0009708076366222601,0.0007542143797241076,0.0001427209936082,0.0028942741919308,0.0007688989571760501,0.0003807052562479001,0.00104784921277309,0.0008033137462616071,0.0001588845334481,0.0031237804796546,0.00084572494961315,0.000419121075538
1,mlp,relu_16_16_16,henon_1000,0.001,,,8,1,64,850,7.635583933732911e-05,6.328329260499915e-05,2.276766099384986e-05,0.0002417574432911,5.521821913134772e-05,2.8216290957061574e-05,7.304521186596183e-05,6.08125800584576e-05,2.4231690986198373e-05,0.0002372892486164,4.7113611799431965e-05,2.2265692678047344e-05,0.0053817232372238705,0.0019973906937964486,0.0030313753522932,0.0100558772683143,0.00491693289950485,0.0011866911081597497,0.00523860852699723,0.0018207138472091334,0.0031690741889178,0.0097562940791249,0.0046122376807033495,0.0009638132760301501,0.9995307207107544,0.0003913725096936363,0.9985052943229676,0.9998602271080016,0.9996623992919922,0.00017237663269037418,0.9995445013046265,0.0003812223401559656,0.9985138177871704,0.9998489618301392,0.9997064471244812,0.00013840198516845703,1151.6,180.29708816284304,857,1480,1096.5,128.5,20.354000000000003,3.3961012941312574,15.21,27.3,19.365000000000002,2.3850000000000016,0.00275500551972068,0.0029427697993300583,0.0007026622828561,0.0111721716355532,0.0018466672103386,0.0008381960855331502,0.00262060503591777,0.002656735371154092,0.0007684410084038,0.0102103427052497,0.0018101959722116,0.0008006251591723499,0.00278806071728464,0.002829798851327295,0.0006963438354432,0.0108090508729219,0.00193354324437675,0.0008812122978270501
1,mlp,relu_16_16_16,henon_1000,0.001,,,16,1,64,1106,0.0001260297314729328,0.00013322816003103787,3.349936014274135e-05,0.0004948666319251,6.678508725599386e-05,3.0773317121202126e-05,0.000123951640489388,0.0001582874802353003,3.8619382394244894e-05,0.0005852926406078,6.046051021257881e-05,1.4635683328378946e-05,0.006488945288583579,0.002861751407564575,0.0042380434460937,0.0142741920426487,0.005430688383057649,0.0008886400610208503,0.006356612872332301,0.0029646434379156463,0.0042848661541938,0.0147567214444279,0.005238494602963301,0.0003922323230654001,0.9992299497127533,0.0008235516946432181,0.9969443082809448,0.9997989535331726,0.9995974898338318,0.00018700957298273257,0.9992368400096894,0.0009767081116332551,0.9963921904563904,0.9997663497924804,0.9996274411678314,9.42051410676159e-05,981.3,191.82807406633682,766,1503,907.5,60.5,17.476,3.4333924913997227,13.38,26.72,16.265,1.1899999999999995,0.0022277910861884702,0.0006012146902678086,0.0009168732154648,0.0029341010376811,0.0023727661638985502,0.00033659402397460015,0.0024294661241583,0.0006379419894595324,0.0011651196982711,0.003181971842423,0.0024812575429677,0.00043349480256445,0.00274742480833078,0.0006816993508676102,0.0012691904557868,0.0034346936736255,0.0028613583417609,0.00043994036968794995
1,mlp,relu_32,henon_1000,0.001,,,4,1,64,354,0.0002014957866776764,0.00011559109038370262,4.636557059711777e-05,0.0004649148904718,0.0001923784293467,7.310100045289998e-05,0.00018540609598853894,0.00010643746749778975,4.723136953543872e-05,0.0004119273507967,0.00016930005222084998,8.374383833142327e-05,0.00808581640012557,0.0023413170976607405,0.0044160862453281,0.0128589132800698,0.008183816680684599,0.00155963539145885,0.007759531959891261,0.002254608287914557,0.0043629244901239,0.0119882971048355,0.0077724473085254,0.0016922743525356497,0.9987524688243866,0.0007177471016942529,0.9971080422401428,0.9997134804725648,0.9988060891628265,0.00045365095138560907,0.9988457500934601,0.0006637682904247378,0.9974294900894164,0.9997087717056274,0.9989483058452606,0.0005104243755340021,2025.7,581.1068834560472,1234,3495,1910.5,267.5,23.976,6.769608851329596,14.8,40.81,22.905,3.165000000000001,0.019093959149904503,0.004791362791525116,0.0099105666857212,0.0252255283296108,0.017941999621689297,0.004345355229452249,0.018391582928597883,0.004527366082058878,0.0098923165351152,0.0245161913335323,0.01722952816635365,0.0040718773379922,0.02006354248151178,0.004805448727103463,0.0110237253829836,0.0266772732138633,0.01858527865260835,0.003854601643979551
